Date,MinTemp,MaxTemp,Precipitation,ReferenceET
1/1/06,-2,13.3,0,1.6316
1/2/06,-0.7,23.4,0,2.2319
1/3/06,-4.4,11.8,0,4.3929
1/4/06,-5.3,10.6,0,1.8315
1/5/06,-7.5,20.5,0,2.5313
1/6/06,-3,23.5,0,2.8944
1/7/06,0.6,15.4,0,4.1414
1/8/06,-6.9,4,0,3.4762
1/9/06,-9.9,9.3,0,1.0013
1/10/06,-2.9,17,0,1.5901
1/11/06,-4.7,10.1,0,3.0748
1/12/06,-4.1,10.8,0,2.6886
1/13/06,-5.6,17.3,0,2.2008
1/14/06,-1.4,20.9,0,3.4495
1/15/06,-4.7,7.7,0,3.9627
1/16/06,-9.5,9.1,0,2.337
1/17/06,-4.4,17,0,2.0257
1/18/06,-3.1,9.2,0,2.9419
1/19/06,-3.4,5.2,0,2.3134
1/20/06,-9.1,9.1,0,1.1226
1/21/06,-10,8.4,0,1.8953
1/22/06,-10,10.2,0,1.4352
1/23/06,-5.3,15.9,0,1.7102
1/24/06,-6.8,16.5,0,2.3429
1/25/06,4.4,15.2,0,2.9146
1/26/06,-5.8,15,0,3.8892
1/27/06,-4.2,10.9,0,2.34
1/28/06,-6.9,11.8,0,2.0934
1/29/06,-6,11.1,0,2.8443
1/30/06,-4.7,21.7,0,2.541
1/31/06,-7.1,12.5,0,3.5805
2/1/06,-5.1,11.9,0,2.5362
2/2/06,-8.6,11.8,0,2.7811
2/3/06,-7.9,9.8,0,2.3879
2/4/06,-6.1,9.7,0,2.2731
2/5/06,-7.9,9.3,0,2.4958
2/6/06,-8.7,12.2,0,1.8589
2/7/06,-6.3,8.6,0,2.1937
2/8/06,-9.6,18.3,0,2.2473
2/9/06,-9.3,4,0,3.4227
2/10/06,-11.8,1.8,0,2.3462
2/11/06,-8.3,7.9,0,2.0747
2/12/06,-7.7,17.2,0,2.5746
2/13/06,-7.4,20,0,3.1409
2/14/06,-5.6,7.9,0,3.4967
2/15/06,-13.8,-0.9,0,2.3371
2/16/06,-17.8,-10.6,0,1.3379
2/17/06,-18.9,-10.4,0,0.9668
2/18/06,-12.7,-0.2,0,0.7912
2/19/06,-14.8,8.5,0,1.1511
2/20/06,-13.4,13,0,1.6342
2/21/06,-11.7,10.4,0,2.1628
2/22/06,-9.7,14.2,0,2.2917
2/23/06,-7.7,19.5,0,3.3293
2/24/06,-6.6,6,0,3.6465
2/25/06,-9,17.1,0,2.5417
2/26/06,1.4,24.1,0,3.2483
2/27/06,1.4,27.7,0,4.6783
2/28/06,1.2,20.8,0,5.8591
3/1/06,0.2,14.8,0,5.3361
3/2/06,-2.2,14.5,0,2.3322
3/3/06,4,21,0,3.6506
3/4/06,3.2,19,0,5.2068
3/5/06,-0.9,25.6,0,3.8462
3/6/06,7.2,25.5,0,4.7914
3/7/06,-1.5,16.5,0,5.532
3/8/06,1.2,12,0,3.7189
3/9/06,-1.4,20.3,0,2.752
3/10/06,-3.3,16.3,0,4.0503
3/11/06,-0.8,19.3,0,3.7043
3/12/06,-4.6,8.1,0,5.2665
3/13/06,-6.7,13.2,0,2.5219
3/14/06,2.9,22.2,0,3.1005
3/15/06,0.7,14.6,0,6.4918
3/16/06,-3,9.5,0,3.901
3/17/06,1.9,5,0,2.7197
3/18/06,1.7,4.9,0,2.0828
3/19/06,-5.1,2,0,1.4701
3/20/06,-11.5,-2.2,0,0.9967
3/21/06,-5.5,-2.3,0,1.5184
3/22/06,-6.1,-0.2,0,0.9539
3/23/06,-10.1,3.6,0,1.7581
3/24/06,-4.8,9.9,0,2.4185
3/25/06,1.2,22.3,0,2.8403
3/26/06,-0.2,15.5,0,4.9743
3/27/06,-0.4,21.2,0,4.1011
3/28/06,8.4,25.7,0,4.0275
3/29/06,7.066666666666667,25.7,0,5.9759
3/30/06,5.733333333333334,25.7,0,4.9097
3/31/06,4.4,25.7,0,4.1808
4/1/06,3.2,22.3,0,6.1063
4/2/06,-0.8,16.1,0,6.0684
4/3/06,3.6,24.6,0,3.5021
4/4/06,11,30.1,0,5.7388
4/5/06,8.7,20.1,0,6.4285
4/6/06,3,10.2,1.27,5.6912
4/7/06,-5.7,15,0,2.7534
4/8/06,2.9,28.6,0,3.7579
4/9/06,10.8,30.9,0,6.695
4/10/06,7.3,26.8,0,9.1267
4/11/06,1.4,25.3,0,7.8626
4/12/06,8.3,33.4,0,5.891
4/13/06,13.7,28.6,0,9.0376
4/14/06,11.5,25.8,0,7.8279
4/15/06,8.4,28.9,0,8.2854
4/16/06,6,32.2,0,6.9568
4/17/06,2.9,18.7,0,8.0069
4/18/06,-1.8,19.3,0,6.5969
4/19/06,0.3,21,0,4.6568
4/20/06,4.4,26.4,0,4.743
4/21/06,6.6,32.2,0,6.0953
4/22/06,15.7,32.6,0,7.9171
4/23/06,1.7,22,3.56,7.1926
4/24/06,-1,12,0,3.3017
4/25/06,-2.5,19.2,0,2.8658
4/26/06,4.9,28.7,0.51,4.2889
4/27/06,9.4,16.3,12.19,7.7974
4/28/06,6.4,19.3,0.25,2.0288
4/29/06,3.1,22.5,0,3.9794
4/30/06,9.5,23,0.25,4.9892
5/1/06,10.1,28.6,0,4.5421
5/2/06,8.6,16.2,0,6.9005
5/3/06,6.3,11.7,0,4.251
5/4/06,5.8,10.3,1.02,2.9466
5/5/06,6.6,12.2,3.56,2.1542
5/6/06,9.4,22.2,8.38,3.4251
5/7/06,9.8,26.3,7.62,5.1079
5/8/06,8.4,22.4,1.27,5.5733
5/9/06,4.3,18.2,0.25,4.7472
5/10/06,1.4,21.5,0,4.8588
5/11/06,5.8,25.6,0,5.2029
5/12/06,7,25.4,0,5.3756
5/13/06,7.1,22.5,0,5.8012
5/14/06,3.1,22.5,0,6.1322
5/15/06,2.9,24.6,0,4.9499
5/16/06,5.5,28.5,0,5.4669
5/17/06,10.5,32,0,5.7305
5/18/06,13,36.3,0,6.5321
5/19/06,14.3,32.4,0,8.2326
5/20/06,14.6,33,0,8.3563
5/21/06,16.1,33,0,7.5746
5/22/06,17.4,33.6,0,8.7969
5/23/06,12.4,32.5,0,9.1551
5/24/06,12.4,33.2,10.92,7.6338
5/25/06,16.8,35.8,0,8.1487
5/26/06,18.5,36.9,0,9.9872
5/27/06,23.1,36.2,0,12.5419
5/28/06,14.5,29,0,11.4988
5/29/06,13.5,23.3,24.38,7.9547
5/30/06,13.7,26.2,6.86,5.6209
5/31/06,12.6,26,0,5.5826
6/1/06,13.2,28.7,0,6.2015
6/2/06,15.6,33.4,1.27,6.8928
6/3/06,15.7,34.1,0,9.4381
6/4/06,17.4,32.4,0,7.9973
6/5/06,17,33.5,0,7.5111
6/6/06,17.9,34.2,0,7.6699
6/7/06,16.2,34.5,0,9.4849
6/8/06,15.2,36.8,0,11.4208
6/9/06,21.2,35.6,0,10.9528
6/10/06,16.8,30.1,0,8.9774
6/11/06,16.5,31.4,0,7.9175
6/12/06,16.9,32.9,0,8.5127
6/13/06,18.4,36.9,0,8.3534
6/14/06,17,35.9,12.19,11.8998
6/15/06,13.5,27.6,12.45,11.7218
6/16/06,12.7,25.7,0,6.9176
6/17/06,12.9,34.8,0,5.2829
6/18/06,15.8,38.8,0,8.8008
6/19/06,23.3,39.7,0,10.6985
6/20/06,17.4,32.9,7.11,13.9478
6/21/06,16.1,28.8,9.91,8.264
6/22/06,14,28.2,0,6.5734
6/23/06,15.1,29.7,0.76,6.0181
6/24/06,14.3,26.2,3.05,5.7034
6/25/06,10.2,26.7,0,6.7798
6/26/06,12.4,30.3,0,5.616
6/27/06,15.8,34.1,0,6.3954
6/28/06,18.2,34.9,0,8.9054
6/29/06,16.6,35.1,0,9.3137
6/30/06,18.5,36.2,0,8.6622
7/1/06,17.5,34.8,0,8.731
7/2/06,19,34.3,22.35,8.8112
7/3/06,18.6,26.6,31.24,7.9734
7/4/06,18.1,24.7,0.25,5.4288
7/5/06,17.9,26.4,0,5.0391
7/6/06,18.3,32.1,0,4.616
7/7/06,19.8,32.8,6.86,7.8019
7/8/06,19.5,29.5,1.02,7.2013
7/9/06,18.4,31.4,0,5.8884
7/10/06,16.6,34.9,32.77,5.9439
7/11/06,18.6,33.6,0,6.2903
7/12/06,19.5,37,0,6.9635
7/13/06,19.6,36.6,0,7.0677
7/14/06,18.4,36.3,0,8.3555
7/15/06,18.4,37.9,0,8.8356
7/16/06,18.7,39,0,9.796
7/17/06,20.3,38.4,0,8.2295
7/18/06,20.3,39.6,0,8.4876
7/19/06,19.2,39.5,0,11.3708
7/20/06,18.5,29.9,0,9.9712
7/21/06,14.2,32.3,0,8.2203
7/22/06,16.3,31.4,0,6.2715
7/23/06,18.1,36.2,0,7.5477
7/24/06,20.6,40.4,0.25,9.1237
7/25/06,21.3,36,0.51,9.2032
7/26/06,19.5,30.7,11.43,7.3742
7/27/06,17.5,35.3,0,6.4593
7/28/06,19.8,35.7,0,6.7505
7/29/06,20.9,35.9,0,8.5819
7/30/06,22,37.2,0,10.0187
7/31/06,20.9,35.3,10.16,10.3386
8/1/06,19.3,27,0.25,9.0742
8/2/06,17.3,30.3,0,5.8652
8/3/06,18.2,33.3,0,6.395
8/4/06,17.7,35.8,0,7.2309
8/5/06,20.5,36.9,0,8.7704
8/6/06,20.1,35.3,0,8.0047
8/7/06,19.2,36.2,0,7.6857
8/8/06,21.7,38.5,0,7.959
8/9/06,18.8,36.4,0,9.0436
8/10/06,15.4,35.3,0,7.0618
8/11/06,20.6,35.9,0,7.5984
8/12/06,19.3,33.2,17.53,8.3261
8/13/06,17.9,22.9,0.25,6.7369
8/14/06,18,28.6,0.25,4.1032
8/15/06,18.9,31.7,0,3.3346
8/16/06,19.6,33.6,0,5.5829
8/17/06,18.6,34.1,2.54,6.1382
8/18/06,17.4,22.9,15.49,5.5784
8/19/06,17.8,26.5,0,4.349
8/20/06,18,25.4,5.84,4.1858
8/21/06,14.9,28.8,0.25,4.211
8/22/06,18.3,32.4,0,4.8706
8/23/06,17.7,34.4,0,5.5681
8/24/06,16.1,30.3,0,6.0378
8/25/06,15.3,19.8,6.35,5.8713
8/26/06,17.2,25.8,0,3.8316
8/27/06,13.4,24.2,0,4.286
8/28/06,9.8,24.6,0,4.6143
8/29/06,14.6,29.3,0,4.1621
8/30/06,16.6,35,0.25,5.3136
8/31/06,14,23.6,12.19,6.5076
9/1/06,10.5,19.8,0,4.7364
9/2/06,11,22.3,0,2.9698
9/3/06,11,24.2,0,2.8532
9/4/06,10.1,24.5,0,4.3079
9/5/06,9.6,25.9,0,4.1062
9/6/06,12.4,25.8,0,4.6209
9/7/06,14.7,23.8,1.78,5.1093
9/8/06,14,23.8,5.08,5.0539
9/9/06,13.5,25,0,4.6596
9/10/06,12.2,23.2,0,4.1449
9/11/06,10.3,25.2,0,4.0599
9/12/06,11.4,29.6,0,3.75
9/13/06,16.1,29.9,0,5.0754
9/14/06,18,32.9,0,6.3084
9/15/06,15.5,33.8,0,7.6477
9/16/06,8.2,20.7,0,7.7529
9/17/06,5.2,23.4,0,4.9336
9/18/06,4.5,27.4,0,4.8224
9/19/06,12,31.7,0,4.7687
9/20/06,11.5,20,0.51,6.3452
9/21/06,7.8,20.5,0,3.3168
9/22/06,7.4,16.4,0,2.9925
9/23/06,3.8,20.7,0,3.4027
9/24/06,4.9,26.6,0,3.7875
9/25/06,4.3,28.5,0,3.9601
9/26/06,6.9,23.4,0,4.114
9/27/06,3.7,20.8,0,5.0943
9/28/06,7.8,29.2,0,3.9213
9/29/06,10,30.9,0,4.7266
9/30/06,10.5,33.7,0,4.9265
10/1/06,9.9,34.8,0,7.1468
10/2/06,12.3,34.2,0,6.4899
10/3/06,9.3,22.9,0,6.2642
10/4/06,8,23.3,0,4.7135
10/5/06,12,29.2,0,4.0637
10/6/06,15.4,29.7,0,6.2526
10/7/06,5.5,22.4,11.43,6.7576
10/8/06,5.4,7.1,6.6,3.3227
10/9/06,3.5,9,8.89,1.0537
10/10/06,3,17.7,0,1.178
10/11/06,3.8,14.8,0,2.6681
10/12/06,1.8,16.6,0,2.1036
10/13/06,4.5,19.5,0,2.2113
10/14/06,13.5,20.1,0,2.7957
10/15/06,11.8,25.3,0,3.0269
10/16/06,6.5,16.3,0.76,3.237
10/17/06,-0.8,8.5,0,3.1756
10/18/06,-2.9,16.9,0,2.3704
10/19/06,0.3,20,0,2.8572
10/20/06,-1.5,10.2,0,3.7527
10/21/06,-4.1,12.6,0,2.4066
10/22/06,-1.2,20.6,0,2.0296
10/23/06,1.9,18.3,0,2.7286
10/24/06,1.7,20.8,0,2.7242
10/25/06,6,12.6,28.45,2.1898
10/26/06,1.8,15.9,0,0.8946
10/27/06,1.7,22.5,0,2.9284
10/28/06,1.2,25.5,0,3.185
10/29/06,-0.4,22.4,0,3.7014
10/30/06,-4.4,4.8,0,4.4024
10/31/06,-5.4,7.6,0,1.9303
11/1/06,-5,11,0,1.4108
11/2/06,-0.4,18.1,0,2.145
11/3/06,1.8,17.8,0,2.4541
11/4/06,0.2,17.9,0,1.8502
11/5/06,4.3,19,0,1.7394
11/6/06,4.3,24.6,0,2.9293
11/7/06,5.5,28.8,0,3.857
11/8/06,5.1,15.7,0,4.5843
11/9/06,-4.5,9.9,0,2.6276
11/10/06,-7.6,13.8,0,2.3219
11/11/06,0.2,13.9,0,2.6113
11/12/06,-7.2,9.3,0,2.8882
11/13/06,-4.5,16.3,0,2.0069
11/14/06,-6.8,8.9,0,3.2423
11/15/06,-8.9,17.5,0,2.9021
11/16/06,-0.7,16.3,0,2.5356
11/17/06,-4.6,11.3,0,2.6142
11/18/06,-7.2,14.2,0,2.0541
11/19/06,-7.4,14.9,0,1.9732
11/20/06,-2.9,22.8,0,2.639
11/21/06,-2.9,19.6,0,2.7188
11/22/06,-4,20.8,0,2.1726
11/23/06,2,12.2,0,2.7722
11/24/06,0.1,15.1,0,2.6806
11/25/06,-2.6,14.1,0,2.0106
11/26/06,-3.3,5.7,0,2.4693
11/27/06,-4.4,18.1,0,2.1506
11/28/06,-9.2,-4,0,2.8741
11/29/06,-11.5,-3.3,0,1.9333
11/30/06,-11.6,7.1,0,1.1126
12/1/06,-6,1.2,0,1.1241
12/2/06,-12.6,3.3,0,1.0927
12/3/06,-10.6,14.6,0,1.0149
12/4/06,-6.9,18.8,0,1.5601
12/5/06,-5.5,11.1,0,2.386
12/6/06,-8.2,2.4,0,1.6893
12/7/06,-8.8,15.7,0,1.2394
12/8/06,-5.4,16.1,0,1.934
12/9/06,-7.8,14.6,0,2.1288
12/10/06,-7.8,6.3,0,1.8297
12/11/06,-3.6,14.5,0,1.2656
12/12/06,-5.9,16.1,0,2.4598
12/13/06,-0.4,18,0,2.4552
12/14/06,5.2,15.2,0,2.9153
12/15/06,-2.9,10.1,0,2.7274
12/16/06,-5,5.2,0,2.5025
12/17/06,-6.1,2.7,0,1.4319
12/18/06,-1.9,0.7,2.03,1.4336
12/19/06,-1.3,0.7,0.76,0.6324
12/20/06,-8.3,-0.1,0.25,0.2913
12/21/06,-10.4,3.3,9.91,0.5127
12/22/06,-10.1,0.8,2.79,0.7926
12/23/06,-11.1,3,0.76,0.9917
12/24/06,-8.6,1.1,0,0.9013
12/25/06,-6.9,10.1,0,1.0157
12/26/06,-2.7,7.9,0,1.3506
12/27/06,0.1,6.1,2.03,1.488
12/28/06,-1.9,1,60.71,1.3139
12/29/06,-4.3,-1.5,0,1.495
12/30/06,-8.8,-0.1,4.06,0.3873
12/31/06,-11.7,2.5,7.11,0.3533
1/1/07,-9.7,0.3,3.3,0.9702
1/2/07,-8.9,1.6,2.29,0.7006
1/3/07,-3.5,7,1.78,0.7798
1/4/07,-6.1,0.6,0,1.0347
1/5/07,-9.2,3,0,0.7351
1/6/07,-7.7,0,0,0.7998
1/7/07,-7.6,7.2,0,0.9956
1/8/07,-5.8,4.9,0,1.2502
1/9/07,-6.7,7.9,0,0.9695
1/10/07,-8.7,1.8,0,1.1793
1/11/07,-13.4,-8.4,0,1.0181
1/12/07,-13.4,-10.6,0,0.5409
1/13/07,-14.6,-10.3,0,0.3129
1/14/07,-15.8,-7.6,0,0.2566
1/15/07,-15.4,-1.9,0,0.5032
1/16/07,-10.2,3.4,0,0.6195
1/17/07,-9.5,-1.6,0,0.7958
1/18/07,-10.9,-4.2,0,0.7473
1/19/07,-8.8,-1.8,0,0.5847
1/20/07,-13.3,-4.7,0.25,0.3686
1/21/07,-16.7,-2.8,0.25,0.4113
1/22/07,-16.9,3.4,3.81,0.5402
1/23/07,-8.5,4,0,0.7713
1/24/07,-8.2,5.4,0,0.7776
1/25/07,-9.2,4.3,0,0.8543
1/26/07,-11.5,-2.2,0,1.0301
1/27/07,-14.9,0.4,0,0.6378
1/28/07,-12.8,1,0,0.7972
1/29/07,-14.8,-3.5,0,0.999
1/30/07,-8.5,-2.3,0,0.5735
1/31/07,-10.8,-2.5,0,0.6626
2/1/07,-17.6,-6.7,0,0.7039
2/2/07,-15.9,-0.3,0,0.9381
2/3/07,-14,3.2,0,0.7828
2/4/07,-11,7.4,0,0.8674
2/5/07,-3.3,9.5,0,1.3994
2/6/07,-5.2,0.6,0,2.0524
2/7/07,-8.8,0.2,0,0.7627
2/8/07,-3.8,-1.6,0,0.7191
2/9/07,-4.3,-1.1,0,0.6442
2/10/07,-1.4,2.5,0,0.7697
2/11/07,-5.8,0.5,1.78,1.0488
2/12/07,-15.2,-5.5,0,0.5947
2/13/07,-22.5,-10.8,0,0.8024
2/14/07,-24.1,-12.8,0,0.3219
2/15/07,-19.4,4.2,11.43,0.4347
2/16/07,-3.8,4,0,1.5228
2/17/07,-4.2,9.2,0,1.838
2/18/07,-0.9,12.1,0,2.0329
2/19/07,-1.2,6.6,0,2.2179
2/20/07,-2,13.6,0,1.4206
2/21/07,0.7,13.4,0,1.9458
2/22/07,0.5,20.6,0,1.9944
2/23/07,-0.5,11.7,0.25,3.1414
2/24/07,-3.6,6.4,0,2.0997
2/25/07,-4.1,11.3,0,1.8795
2/26/07,-1.5,14,0,1.6511
2/27/07,-2.4,6.7,0,1.9806
2/28/07,-3.5,7.6,0.25,2.4341
3/1/07,-3.5,5.4,0,2.5021
3/2/07,-5,3,0,2.5015
3/3/07,-6,11.9,0,2.3499
3/4/07,-3.9,17.2,0,2.5385
3/5/07,-3.7,12.9,0,2.7356
3/6/07,-0.9,15,0,3.1938
3/7/07,-2.3,20.3,0,1.7564
3/8/07,4.5,17.1,0,3.5853
3/9/07,3.8,19.1,6.1,3.4961
3/10/07,5.7,10,0.25,3.3754
3/11/07,4.7,19.2,0,1.5683
3/12/07,3.8,20.7,0,3.3395
3/13/07,4.1,15.6,0,4.0602
3/14/07,1.6,10.4,0,4.2339
3/15/07,-2.6,16.2,0,2.5846
3/16/07,3.5,23.9,0,3.1507
3/17/07,4.5,26.2,0,4.3972
3/18/07,8.2,16.8,0,5.1047
3/19/07,8.5,20.1,0,3.3813
3/20/07,9.6,27.8,0,3.856
3/21/07,5.2,18.9,0,6.1415
3/22/07,8,23.9,8.64,3.7579
3/23/07,10.3,19.9,13.46,4.5968
3/24/07,5.1,23.5,0,4.2366
3/25/07,8.1,19.2,0,5.2798
3/26/07,11.9,19.1,1.78,4.0503
3/27/07,11.1,23.7,1.02,2.6456
3/28/07,4.9,16.5,3.3,4.9812
3/29/07,-0.7,9.8,5.08,4.3789
3/30/07,3.7,17.2,0,3.1463
3/31/07,2.5,21.6,0,4.3175
4/1/07,5.7,28,0,4.5699
4/2/07,2.4,14.7,0,5.8395
4/3/07,-2.3,10.1,0,4.3101
4/4/07,-2.8,5.1,0,2.5997
4/5/07,-4.7,1.7,0,2.504
4/6/07,-7,3.1,0,1.2892
4/7/07,-1.7,3.4,0,1.6823
4/8/07,-0.1,9.3,0,1.6391
4/9/07,1.7,12.1,1.02,2.6743
4/10/07,-1.9,14.3,0,3.3286
4/11/07,-4.3,6.7,2.29,4.336
4/12/07,-0.6,1.5,17.78,2.5892
4/13/07,-4.8,6.8,4.83,1.0639
4/14/07,-2.2,19.1,0,3.1568
4/15/07,3.3,19.3,0,4.3025
4/16/07,3.6,12.6,0,4.3755
4/17/07,0.1,19.3,0,3.3256
4/18/07,8,22.9,0,4.036
4/19/07,10.8,27.1,0,5.0806
4/20/07,10.4,19.8,25.65,5.2531
4/21/07,8.9,19,0.51,4.6484
4/22/07,8.8,22.1,0,4.4238
4/23/07,7.8,22.5,0,4.2131
4/24/07,4.7,8.9,0,4.8596
4/25/07,0.4,18.5,0,2.486
4/26/07,7.6,19.5,0.76,3.9772
4/27/07,5.5,26.1,0,4.4079
4/28/07,10.7,29.1,0,5.4484
4/29/07,10.4,22.6,0,6.6526
4/30/07,12.2,22.1,0,5.4159
5/1/07,8.7,20.9,0,4.7714
5/2/07,12,19.9,0,3.3257
5/3/07,12.6,27.9,0,4.0955
5/4/07,11.1,25.8,0,6.0817
5/5/07,8.4,19.2,0,7.0605
5/6/07,6.8,20.8,0,4.0673
5/7/07,4.7,22.4,0,4.4899
5/8/07,9.6,23.5,0,4.8495
5/9/07,7.7,25.9,0,5.0542
5/10/07,9.2,26.8,0,5.4188
5/11/07,9.2,28.6,0,5.7273
5/12/07,12.1,29.5,0,6.3309
5/13/07,14.4,31.2,1.78,7.3333
5/14/07,7.9,18.6,0,7.4589
5/15/07,5.2,22.5,0,5.2457
5/16/07,8.6,23.8,0,4.7613
5/17/07,9.8,24.4,0,5.5076
5/18/07,9.7,26.5,0,5.5204
5/19/07,13,29,0,5.8788
5/20/07,14.8,27.2,0.25,6.4449
5/21/07,12.5,32.1,0,6.5754
5/22/07,8.2,24.7,5.59,7.9723
5/23/07,8.3,20.9,0.25,5.604
5/24/07,7.4,23.2,0,4.7268
5/25/07,10.9,25.8,0,5.4661
5/26/07,13.1,25.4,0,5.9642
5/27/07,13.9,28.9,0,6.0983
5/28/07,11.3,29.3,13.72,6.663
5/29/07,10.5,22,0,6.7654
5/30/07,11.6,26.8,1.27,5.4926
5/31/07,12.2,17,1.27,5.7581
6/1/07,9.9,26.8,0,4.9693
6/2/07,10,26.1,0,5.3498
6/3/07,10.1,27.3,0,5.8706
6/4/07,11,31.7,0,5.8525
6/5/07,18.9,33,0,7.2696
6/6/07,8.2,29.5,0,11.1048
6/7/07,5,23,0,8.9373
6/8/07,10.4,33.3,13.46,5.5777
6/9/07,15.4,28.6,0,7.3882
6/10/07,17.1,32.6,0,7.4688
6/11/07,19.4,29.2,0,7.2693
6/12/07,15.2,26.9,6.6,6.4551
6/13/07,15.5,22.3,1.02,4.7688
6/14/07,14.6,26.5,0,1.7868
6/15/07,14.5,27.1,0,5.3648
6/16/07,15.4,28.1,0,6.0079
6/17/07,18.8,30.7,0,6.8385
6/18/07,17,31.2,35.05,7.0577
6/19/07,15.4,30,0,6.9222
6/20/07,16.6,28.9,0,7.3467
6/21/07,17.6,31,0,7.0347
6/22/07,16.5,32.8,0,6.9326
6/23/07,16.4,32.4,0,6.7154
6/24/07,17.4,31.3,0,7.6076
6/25/07,19.1,30.8,0,8.0593
6/26/07,17.2,28.5,0,5.714
6/27/07,13.9,27.8,0,5.6795
6/28/07,8.7,28.4,0,5.8498
6/29/07,14.7,28.8,0,5.8117
6/30/07,14.4,27.1,0,6.1227
7/1/07,15.4,28.4,0,6.4794
7/2/07,16.7,32,0.25,6.6913
7/3/07,16.4,32.3,1.02,7.1803
7/4/07,14,30.8,0,6.1381
7/5/07,15.8,32.9,0,6.953
7/6/07,17.8,34.6,0,6.9435
7/7/07,18.2,37.1,0,8.441
7/8/07,17.2,32.2,0,7.6277
7/9/07,15.3,31.5,0,6.8664
7/10/07,16.9,27.9,0,6.5496
7/11/07,16.6,31.3,26.67,7.5968
7/12/07,16.4,27.9,4.83,6.528
7/13/07,16.1,34.3,0,6.1325
7/14/07,16.7,34.1,0,5.9051
7/15/07,19.3,34.8,0,7.2635
7/16/07,17.5,35.5,0,8.1588
7/17/07,18.4,36.5,0,8.6204
7/18/07,21.3,33.2,0,9.487
7/19/07,19.4,33.3,0,7.6509
7/20/07,19.2,32.7,0,7.7331
7/21/07,19.1,33.8,0,8.5055
7/22/07,18.3,34.4,0,8.2623
7/23/07,18,32.5,0,7.3103
7/24/07,18.4,33.6,0,7.356
7/25/07,19.2,34,0,8.3605
7/26/07,17.5,35,0,8.0202
7/27/07,17.6,33,0,7.4132
7/28/07,19.2,32.6,2.54,7.3068
7/29/07,18.2,30.8,0,6.0414
7/30/07,19.5,32.3,0,5.5097
7/31/07,19.1,31.9,7.37,6.3284
8/1/07,18.5,31.6,0.51,5.9801
8/2/07,18.8,31.3,0,4.6106
8/3/07,20.3,35.7,0,6.2083
8/4/07,20.3,35.3,0,7.5013
8/5/07,22.3,38,0,7.2493
8/6/07,19.8,36,0,8.5384
8/7/07,18.7,35.2,0,7.1378
8/8/07,19.9,37.7,0,7.1752
8/9/07,20,37.1,0,7.7823
8/10/07,21.4,39,0,8.9316
8/11/07,19.8,38.3,0,8.9704
8/12/07,23.3,38.3,0,8.75
8/13/07,20.9,38,0,9.6399
8/14/07,20,38.2,0,9.8102
8/15/07,20.3,35,0,9.7919
8/16/07,20.5,33.7,0,7.1083
8/17/07,18.7,32.5,0,8.2996
8/18/07,20.4,34.4,0,7.1315
8/19/07,20.5,38.2,10.16,5.9892
8/20/07,22.1,35.4,0,7.581
8/21/07,20.7,33.4,0,8.6125
8/22/07,18.6,34,21.59,9.1506
8/23/07,15.6,23.4,1.02,7.6821
8/24/07,14.5,25.6,0,4.8652
8/25/07,19.8,36.5,0,5.7988
8/26/07,22.3,34.9,0,9.041
8/27/07,19.4,35,4.57,9.2429
8/28/07,17.8,21.5,0.25,6.67
8/29/07,16.7,27.8,0,5.183
8/30/07,14.6,30.3,0,4.9903
8/31/07,15.1,30.9,0,5.767
9/1/07,14.6,32.8,0,6.3971
9/2/07,13.8,32,0,6.8039
9/3/07,15.7,32.3,0,7.1421
9/4/07,16.9,33.2,0,6.8496
9/5/07,17.3,34.8,0,7.1235
9/6/07,14.7,30.5,0,7.1283
9/7/07,13.8,30.7,0,6.1993
9/8/07,12.6,19.3,0,5.1433
9/9/07,7.6,15.6,2.54,3.8899
9/10/07,5.5,27.7,0,2.5491
9/11/07,8.8,28.6,0,4.4877
9/12/07,10.55,22.75,0,6.8005
9/13/07,12.3,16.9,0,5.485
9/14/07,12.8,28.1,0,4.3544
9/15/07,19.5,36.9,0,7.0955
9/16/07,16.5,33.1,36.83,8.471
9/17/07,15.9,30.2,0.76,7.6343
9/18/07,15.3,29,0.51,5.1427
9/19/07,18.1,31.1,0,4.6797
9/20/07,16.4,31.4,0,5.978
9/21/07,13.6,30.7,1.27,6.1172
9/22/07,17.6,30.1,0,5.5186
9/23/07,12.9,31.6,0,6.1462
9/24/07,9.7,22,0,4.9032
9/25/07,7.5,27.7,0,4.1564
9/26/07,6.5,28.6,0,3.9741
9/27/07,14.7,29.3,1.02,4.5521
9/28/07,15.9,29.8,4.83,6.1981
9/29/07,10.2,22.7,0,7.0906
9/30/07,7.9,28.8,0,4.7464
10/1/07,9.7,25.3,0,6.2852
10/2/07,6.8,28.6,0,5.7403
10/3/07,13.1,31.4,0,6.0055
10/4/07,17.7,34.3,0,5.3957
10/5/07,18.3,31.8,0,7.7271
10/6/07,7,21.3,0.25,7.3777
10/7/07,2.5,23.3,0,4.4551
10/8/07,5.3,26.8,0,3.693
10/9/07,6.4,26.3,0,4.6907
10/10/07,7.9,26.2,0,4.389
10/11/07,12.1,28.2,0,4.1112
10/12/07,12,22.6,0,4.0458
10/13/07,8.6,19.5,0.25,4.0473
10/14/07,2.3,14.3,0,2.9267
10/15/07,0.1,26.9,0,2.2369
10/16/07,10.6,24.8,4.32,4.5813
10/17/07,4.1,17.1,0,4.452
10/18/07,0.9,24.6,0,4.3945
